,id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
17476,10590,6765,MOUNT HARDMAN,WA,125.282055,-18.752827,FITZROY CROSSING LPO,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-17.8264158,124.7740793,50804120626.0,51001126325.0,510011263.0,Derby - West Kimberley,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,,W3,PHN503,Country WA,Derby-West Kimberley,Durack,Rural
17477,10591,6770,HALLS CREEK,WA,127.320764,-18.705507,HALLS CREEK LPO,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-18.2229402,127.6700702,50804120703.0,51001126404.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,351.3492126,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17478,10592,6770,MCBEATH,WA,127.320764,-18.705507,HALLS CREEK LPO,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-18.241009,127.6885569,50804120705.0,51001126401.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,351.3492126,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17479,21797,6770,MUELLER RANGES,WA,126.7424652,-18.40885569,WA Country,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-18.7062017,126.8735589,50804120711.0,51001126406.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,272.9079285,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17480,21798,6770,ORD RIVER,WA,128.002653,-17.88935874,WA Country,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-17.4007187,128.0254764,50804120706.0,51001126402.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,380.9151001,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17481,21799,6770,PURNULULU,WA,128.5465458,-17.4484816,WA Country,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-17.5095625,128.3929045,50804120706.0,51001126402.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,351.3492126,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17482,21800,6770,STURT CREEK,WA,127.9918203,-19.00768993,WA Country,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-19.3495758,127.7836709,50804120706.0,51001126402.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,351.3492126,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17483,21801,6770,TANAMI,WA,127.5009013,-20.80936757,WA Country,Delivery Area,Updated 6-Feb-2020,50804.0,Kimberley,508.0,Western Australia - Outback,R3,-20.7659622,127.3871425,50804120706.0,51001126402.0,510011264.0,Halls Creek,51001.0,Kimberley,510.0,Western Australia - Outback (North),5.0,5.0,7.0,7.0,Durack,351.3492126,W3,PHN503,Country WA,Wyndham-East Kimberley,Durack,Rural
17484,10593,6798,CHRISTMAS ISLAND,WA,105.64067,-10.487053,CHRISTMAS ISLAND LPO,Delivery Area,Updated 6-Feb-2020,90101.0,Christmas Island,901.0,Other Territories,R3,-10.447525,105.690449,90101100102.0,90101100102.0,901011001.0,Christmas Island,90101.0,Christmas Island,901.0,Other Territories,5.0,5.0,7.0,7.0,Lingiari,226.1982117,,PHN502,Perth South,Vincent,Lingiari,Rural
17485,10594,6799,HOME ISLAND COCOS (KEELING) ISLANDS,WA,96.83152,-12.169719,COCOS (KEELING) ISLANDS LPO,Delivery Area,Updated 6-Feb-2020,90102.0,Cocos (Keeling) Islands,901.0,Other Territories,R3,-12.164165,96.870956,90102100202.0,90102100202.0,901021002.0,Cocos (Keeling) Islands,90102.0,Cocos (Keeling) Islands,901.0,Other Territories,5.0,5.0,7.0,7.0,Lingiari,,,PHN502,Perth South,Vincent,Lingiari,Rural
17486,10595,6799,WEST ISLAND COCOS (KEELING) ISLANDS,WA,96.83152,-12.169719,COCOS (KEELING) ISLANDS LPO,Delivery Area,Updated 6-Feb-2020,90102.0,Cocos (Keeling) Islands,901.0,Other Territories,R3,-12.1887006,96.8293902,90102100202.0,90102100202.0,901021002.0,Cocos (Keeling) Islands,90102.0,Cocos (Keeling) Islands,901.0,Other Territories,5.0,5.0,7.0,7.0,Lingiari,,,PHN502,Perth South,Vincent,Lingiari,Rural
17487,10596,6800,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17488,10597,6803,NORTHBRIDGE,WA,115.869136,-31.939272,Perth Metro,,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9436,115.854,50302104102.0,50302104102.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,21.97414398,W1,PHN501,,Vincent,Stirling,
17489,10598,6809,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,LVR,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17490,10599,6817,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,LVR,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17491,10600,6820,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,LVR,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17492,10601,6827,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,LVR,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17493,10602,6830,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,LVR,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17494,10603,6831,PERTH ST GEORGES TCE,WA,115.857527,-31.95505,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Jan-2020,,,,,R3,-31.9550026,115.8573061,50302104109.0,50302104172.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,13.42077446,W1,,,Vincent,Stirling,
17495,10604,6832,PERTH EAST ST GEORGES TCE,WA,115.866732,-31.958153,Perth Metro,,Updated 25-Jan-2020,,,,,R3,-31.955,115.857,50302104109.0,50302104172.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,10.07708263,W1,,,Vincent,Stirling,
17496,10321,6837,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17497,10322,6838,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,15.27677059,W1,PHN601,,Vincent,Stirling,
17498,10323,6839,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17499,10324,6840,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17500,10325,6841,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17501,10326,6842,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17502,10327,6843,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17503,10328,6844,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17504,10329,6845,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,15.27677059,W1,PHN601,,Vincent,Stirling,
17505,10330,6846,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17506,10331,6847,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17507,10332,6848,PERTH,WA,115.763228,-31.99212,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9505269,115.8604572,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,15.27677059,W1,PHN601,,Vincent,Stirling,
17508,10333,6849,PERTH BC,WA,115.864,-31.9488,Perth Metro,,Updated 25-Jan-2020,,,,,R3,-31.9488,115.864,50302104118.0,50302104118.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,13.04151154,W1,,,Vincent,Stirling,
17509,10334,6850,CLOISTERS SQUARE,WA,115.332906,-33.663414,PERTH CLOISTERS SQUARE RP,Post Office Boxes,Updated 25-Jan-2020,,,,,R3,-31.9525294,115.8535661,50302104109.0,50302104152.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,-3492.0,W1,,,Vincent,Stirling,
17510,22831,6850,CLOISTERS SQUARE PO,WA,115.854,-31.9525,Perth Metro,,Updated 25-Jan-2020,,,,,R3,-31.9525,115.854,50302104109.0,50302104152.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,-3492.0,W1,,,Vincent,Stirling,
17511,10335,6865,NORTHBRIDGE,WA,115.869136,-31.939272,Perth Metro,,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9436,115.854,50302104102.0,50302104102.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,21.97414398,W1,PHN501,,Vincent,Stirling,
17512,10336,6872,WEST PERTH,WA,115.876395,-31.94319,WEST PERTH DC,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9453285,115.8474335,50302104126.0,50302104165.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,,W1,PHN501,,Vincent,Stirling,
17513,10337,6892,EAST PERTH,WA,115.817894,-31.777103,EAST PERTH BC,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9607635,115.8745971,50302104117.0,50302104174.0,503021041.0,Perth City,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,63.76450348,W1,PHN501,,Vincent,Stirling,
17514,10338,6900,LEEDERVILLE,WA,115.834335,-31.935675,Perth Metro,,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.932,115.841,50302103806.0,50302103806.0,503021038.0,Mount Hawthorn - Leederville,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,24.47184753,W1,PHN501,,Subiaco,Curtin,
17515,10339,6901,WEST LEEDERVILLE,WA,115.875924,-31.944548,WEST LEEDERVILLE LPO,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9406909,115.8316845,50302104339.0,50302104339.0,503021043.0,Wembley - West Leederville - Glendalough,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,15.64352036,W1,PHN501,,Subiaco,Curtin,
17516,10340,6902,LEEDERVILLE,WA,115.834335,-31.935675,Perth Metro,,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.932,115.841,50302103806.0,50302103806.0,503021038.0,Mount Hawthorn - Leederville,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,24.47184753,W1,PHN501,,Subiaco,Curtin,
17517,10341,6903,LEEDERVILLE,WA,115.834335,-31.935675,Perth Metro,,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.932,115.841,50302103806.0,50302103806.0,503021038.0,Mount Hawthorn - Leederville,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Perth,24.47184753,W1,PHN501,,Subiaco,Curtin,
17518,10342,6904,SUBIACO,WA,115.834628,-31.943654,SUBIACO,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9469931,115.8285548,50302104234.0,50302104234.0,503021042.0,Subiaco - Shenton Park,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,-3492.0,W1,PHN501,,Subiaco,Curtin,
17519,22865,6904,SUBIACO PO,WA,115.824,-31.9499,Perth Metro,,Updated 25-Jan-2020,,,,,R2,-31.9499,115.824,50302104235.0,50302104235.0,503021042.0,Subiaco - Shenton Park,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,-3492.0,W1,,,Subiaco,Curtin,
17520,10343,6905,NORTHLANDS,WA,121.628,-27.6728,Perth Metro,,Updated 25-Jan-2020,,,,,R3,-27.6728,121.628,50803120309.0,51103128308.0,511031283.0,Leinster - Leonora,51103.0,Goldfields,511.0,Western Australia - Outback (South),5.0,5.0,7.0,7.0,,448.049469,W1,PHN304,,Subiaco,Curtin,
17521,22820,6905,NORTHLANDS PO,WA,121.628,-27.6728,Perth Metro,,Updated 25-Jan-2020,,,,,R3,-27.6728,121.628,50803120309.0,51103128308.0,511031283.0,Leinster - Leonora,51103.0,Goldfields,511.0,Western Australia - Outback (South),5.0,5.0,7.0,7.0,,-3492.0,W1,,,Subiaco,Curtin,
17522,10344,6906,NORTH PERTH,WA,115.760961,-31.982001,NORTH PERTH,Post Office Boxes,Updated 25-Mar-2020 SA3,50302.0,Perth City,503.0,Perth - Inner,R2,-31.9273833,115.852472,50302104006.0,50302104006.0,503021040.0,North Perth,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,8.351519585,W1,PHN501,,Subiaco,Curtin,
17523,10345,6907,NEDLANDS,WA,115.804692,-31.985791,Perth Metro,,Updated 25-Mar-2020,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,R2,-31.9791,115.804,50301103516.0,50301103516.0,503011035.0,Nedlands - Dalkeith - Crawley,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,28.20944977,W1,PHN501,,Subiaco,Curtin,
17524,10346,6909,NEDLANDS,WA,115.804692,-31.985791,Perth Metro,,Updated 25-Mar-2020 SA3,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,R2,-31.9791,115.804,50301103516.0,50301103516.0,503011035.0,Nedlands - Dalkeith - Crawley,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,28.20944977,W1,PHN501,,Subiaco,Curtin,
17525,10347,6910,CLAREMONT,WA,115.774504,-31.981493,CLAREMONT,Post Office Boxes,Updated 25-Mar-2020 SA3,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,R2,-31.9842456,115.7780005,50301103103.0,50301103103.0,503011031.0,Claremont (WA),50301.0,Cottesloe - Claremont,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,,W1,PHN601,,Subiaco,Curtin,
17526,10348,6911,COTTESLOE,WA,115.761982,-32.403407,NEDLANDS DC,Post Office Boxes,Updated 25-Mar-2020 SA3,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,R2,-31.9896506,115.7630503,50301103214.0,50301103214.0,503011032.0,Cottesloe,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,,W1,PHN501,,Subiaco,Curtin,
17527,10349,6912,MOSMAN PARK,WA,115.763135,-32.011748,MOSMAN PARK LPO,Post Office Boxes,Updated 25-Mar-2020 SA3,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,R2,-32.0150977,115.766391,50301103422.0,50301103422.0,503011034.0,Mosman Park - Peppermint Grove,50301.0,Cottesloe - Claremont,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,,W1,PHN501,,Subiaco,Curtin,
17528,10350,6913,WEMBLEY,WA,115.808169,-31.936389,,,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.9343,115.82,50302104329.0,50302104329.0,503021043.0,Wembley - West Leederville - Glendalough,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,Curtin,,W1,PHN501,,Subiaco,Curtin,
17529,10351,6914,BALCATTA,WA,115.815211,-31.861596,BALCATTA LPO,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.8601754,115.8104652,50502108422.0,50502108422.0,505021084.0,Balcatta - Hamersley,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,,19.25466156,W1,PHN501,,Subiaco,Curtin,
17530,10352,6915,MOUNT HAWTHORN,WA,115.848262,-31.954127,MOUNT HAWTHORN,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.9195792,115.8355846,50302103819.0,50302103819.0,503021038.0,Mount Hawthorn - Leederville,50302.0,Perth City,503.0,Perth - Inner,1.0,1.0,1.0,1.0,,18.80171776,W1,PHN501,,Subiaco,Curtin,
17531,10353,6916,OSBORNE PARK,WA,115.804802,-31.885883,OSBORNE PARK DC,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.9142574,115.8230694,50502109330.0,50502109330.0,505021093.0,Stirling - Osborne Park,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,Stirling,,W1,PHN501,,Subiaco,Curtin,
17532,10354,6916,OSBORNE PARK DC,WA,115.804802,-31.885883,Perth Metro,,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.9143,115.823,50502109101.0,50502109101.0,505021091.0,Osborne Park Industrial,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,Stirling,,W1,PHN501,,Subiaco,Curtin,
17533,10355,6917,OSBORNE PARK,WA,115.804802,-31.885883,OSBORNE PARK,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.9142574,115.8230694,50502109330.0,50502109330.0,505021093.0,Stirling - Osborne Park,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,Curtin,,W1,PHN501,,Subiaco,Curtin,
17534,10356,6918,INNALOO,WA,115.786821,-31.891957,Perth Metro,,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.8943,115.796,50502108822.0,50502108822.0,505021088.0,Innaloo - Doubleview,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,Curtin,16.23069954,W1,PHN501,,Subiaco,Curtin,
17535,10357,6919,JOONDALUP DC,WA,115.756405,-31.763347,,,Updated 25-Mar-2020 SA3,50503.0,Wanneroo,505.0,Perth - North West,R2,-31.7412,115.759,50501107716.0,50501107716.0,505011077.0,Joondalup - Edgewater,50501.0,Joondalup,505.0,Perth - North West,1.0,1.0,1.0,1.0,Moore,49.16234589,W1,PHN501,,Subiaco,Curtin,
17536,10358,6920,NORTH BEACH,WA,115.775442,-31.859408,NORTH BEACH LPO,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.8611706,115.7582009,50502109416.0,50502109416.0,505021094.0,Trigg - North Beach - Watermans Bay,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,Stirling,29.07189369,W1,PHN501,,Subiaco,Curtin,
17537,10359,6921,KARRINYUP,WA,115.791881,-31.882332,KARRINYUP,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.8739029,115.7708104,50502108903.0,50502108903.0,505021089.0,Karrinyup - Gwelup - Carine,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,,,W1,PHN501,,Subiaco,Curtin,
17538,10360,6922,SCARBOROUGH,WA,115.79501,-31.901385,SCARBOROUGH,Post Office Boxes,Updated 25-Mar-2020 SA3,50502.0,Stirling,505.0,Perth - North West,R2,-31.8980316,115.7715973,50502109219.0,50502109219.0,505021092.0,Scarborough,50502.0,Stirling,505.0,Perth - North West,1.0,1.0,1.0,1.0,Curtin,,W1,PHN501,,Subiaco,Curtin,
17539,10361,6923,HILLARYS,WA,115.754405,-31.79583,Perth Metro,,Updated 25-Mar-2020 SA3,50501.0,Joondalup,505.0,Perth - North West,R2,-31.8083,115.744,50501107513.0,50501107513.0,505011075.0,Hillarys,50501.0,Joondalup,505.0,Perth - North West,1.0,1.0,1.0,1.0,Moore,30.35162354,W1,PHN501,,Subiaco,Curtin,
