,Sex,Gym,Suburb_updated,Postcode_updated,Lat_precise,Long_precise,Age
13194,Female,Oconnor,Success,6164,-32.1536587,115.8463549,26
13195,Male,Oconnor,Success,6164,-32.1536587,115.8463549,26
13196,Male,Oconnor,Success,6164,-32.1536587,115.8463549,26
13197,Male,Oconnor,Success,6164,-32.1536587,115.8463549,17
13198,Male,Oconnor,Success,6164,-32.1536587,115.8463549,33
13199,Female,Oconnor,Success,6164,-32.1536587,115.8463549,38
13200,Female,Oconnor,Success,6164,-32.1536587,115.8463549,34
13201,Male,Oconnor,Success,6164,-32.1536587,115.8463549,20
13202,Male,Oconnor,Success,6164,-32.1536587,115.8463549,31
13203,Male,Osborne,Success,6164,-32.1536587,115.8463549,35
13204,Female,Osborne,Success,6164,-32.1536587,115.8463549,28
13205,Male,Osborne,Success,6164,-32.1536587,115.8463549,33
13206,Male,Osborne,Success,6164,-32.1536587,115.8463549,29
13207,Female,Osborne,Success,6164,-32.1536587,115.8463549,43
13208,Male,Osborne,Success,6164,-32.1536587,115.8463549,10
13209,Female,Osborne,Success,6164,-32.1536587,115.8463549,37
13210,Female,Osborne,Success,6164,-32.1536587,115.8463549,23
13211,Male,Osborne,Success,6164,-32.1536587,115.8463549,24
13212,Male,Osborne,Success,6164,-32.1536587,115.8463549,27
13213,Male,Osborne,Success,6164,-32.1536587,115.8463549,32
13214,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,32
13215,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,55
13216,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,18
13217,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,13
13218,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,25
13219,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,33
13220,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,37
13221,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,25
13222,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,17
13223,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,29
13224,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,18
13225,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13226,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,9
13227,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13228,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13229,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,26
13230,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,29
13231,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13232,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,27
13233,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13234,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,10
13235,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,10
13236,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,33
13237,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13238,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13239,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13240,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,12
13241,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,15
13242,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,27
13243,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,31
13244,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,31
13245,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,30
13246,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13247,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,8
13248,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,24
13249,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,32
13250,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,9
13251,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,7
13252,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,19
13253,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,19
13254,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,48
13255,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,10
13256,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,22
13257,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,31
13258,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,32
13259,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13260,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,18
13261,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,35
13262,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,31
13263,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13264,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,32
13265,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,42
13266,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13267,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,33
13268,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,15
13269,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,13
13270,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,52
13271,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,31
13272,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,36
13273,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,16
13274,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,22
13275,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13276,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,26
13277,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13278,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13279,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13280,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13281,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,25
13282,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,18
13283,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,24
13284,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,30
13285,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,6
13286,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,18
13287,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,30
13288,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,21
13289,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,13
13290,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,31
13291,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,36
13292,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,20
13293,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13294,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,32
13295,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,14
13296,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,26
13297,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,37
13298,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,14
13299,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,19
13300,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,12
13301,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,30
13302,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13303,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,41
13304,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,12
13305,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,10
13306,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,25
13307,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13308,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13309,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,36
13310,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,9
13311,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,11
13312,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,27
13313,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,34
13314,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,42
13315,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,12
13316,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,6
13317,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,7
13318,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,25
13319,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,26
13320,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,22
13321,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,22
13322,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,28
13323,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,45
13324,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,35
13325,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,40
13326,Male,Oconnor,Yangebup,6164,-32.1218097,115.8082495,17
13327,Female,Oconnor,Yangebup,6164,-32.1218097,115.8082495,29
13328,Male,Osborne,Yangebup,6164,-32.1218097,115.8082495,27
13329,Female,Osborne,Yangebup,6164,-32.1218097,115.8082495,30
13330,Male,Osborne,Yangebup,6164,-32.1218097,115.8082495,26
13331,Female,Osborne,Yangebup,6164,-32.1218097,115.8082495,30
13332,Male,Osborne,Yangebup,6164,-32.1218097,115.8082495,29
13333,Male,Osborne,Yangebup,6164,-32.1218097,115.8082495,32
13334,Male,Osborne,Yangebup,6164,-32.1218097,115.8082495,22
13335,Male,Oconnor,Tenterden,6322,-34.4108131,117.4321452,36
13336,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,34
13337,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,25
13338,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,26
13339,Female,Oconnor,East cannington,6107,-32.0056699,115.9633174,37
13340,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,25
13341,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,25
13342,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,22
13343,Female,Oconnor,East cannington,6107,-32.0056699,115.9633174,38
13344,Female,Oconnor,East cannington,6107,-32.0056699,115.9633174,35
13345,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,25
13346,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,29
13347,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,23
13348,Male,Oconnor,East cannington,6107,-32.0056699,115.9633174,21
13349,Male,Osborne,East cannington,6107,-32.0056699,115.9633174,31
13350,Male,Osborne,East cannington,6107,-32.0056699,115.9633174,32
13351,Male,Osborne,East cannington,6107,-32.0056699,115.9633174,51
13352,Male,Osborne,East cannington,6107,-32.0056699,115.9633174,31
13353,Male,Osborne,East cannington,6107,-32.0056699,115.9633174,24
13354,Male,Osborne,East cannington,6107,-32.0056699,115.9633174,23
13355,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,25
13356,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,30
13357,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,25
13358,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,27
13359,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,38
13360,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,27
13361,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,24
13362,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,25
13363,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,38
13364,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,30
13365,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,22
13366,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,28
13367,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,15
13368,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,21
13369,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,20
13370,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,15
13371,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,20
13372,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,34
13373,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,24
13374,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,29
13375,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,24
13376,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,21
13377,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,26
13378,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,31
13379,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,31
13380,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,27
13381,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,31
13382,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,30
13383,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,27
13384,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,22
13385,Female,Oconnor,Safety bay,6169,-32.3100675,115.7319024,32
13386,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,17
13387,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,26
13388,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,29
13389,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,29
13390,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,21
13391,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,32
13392,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,21
13393,Male,Oconnor,Safety bay,6169,-32.3100675,115.7319024,11
13394,Male,Osborne,Safety bay,6169,-32.3100675,115.7319024,23
13395,Male,Osborne,Safety bay,6169,-32.3100675,115.7319024,23
13396,Male,Osborne,Safety bay,6169,-32.3100675,115.7319024,9
13397,Female,Osborne,Safety bay,6169,-32.3100675,115.7319024,6
13398,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,34
13399,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,32
13400,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,26
13401,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,53
13402,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,37
13403,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,37
13404,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,26
13405,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,23
13406,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,31
13407,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,27
13408,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,30
13409,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,42
13410,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,28
13411,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,28
13412,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,6
13413,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,33
13414,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,26
13415,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,32
13416,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,32
13417,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,54
13418,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,28
13419,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,28
13420,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,19
13421,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,25
13422,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,37
13423,Female,Oconnor,Inglewood,6052,-31.9168382,115.8851214,25
13424,Male,Oconnor,Inglewood,6052,-31.9168382,115.8851214,30
13425,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,36
13426,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,36
13427,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,25
13428,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,25
13429,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,54
13430,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,26
13431,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,46
13432,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,23
13433,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,10
13434,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,40
13435,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,28
13436,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,23
13437,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,36
13438,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,8
13439,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,16
13440,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,26
13441,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,25
13442,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,25
13443,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,27
13444,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,38
13445,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,26
13446,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,34
13447,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,25
13448,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,34
13449,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,16
13450,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,31
13451,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,29
13452,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,29
13453,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,25
13454,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,26
13455,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,33
13456,Male,Osborne,Inglewood,6052,-31.9168382,115.8851214,24
13457,Female,Osborne,Inglewood,6052,-31.9168382,115.8851214,27
13458,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,32
13459,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,38
13460,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,33
13461,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,30
13462,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,31
13463,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,26
13464,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,31
13465,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,31
13466,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,30
13467,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,31
13468,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,18
13469,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,21
13470,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,26
13471,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,23
13472,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,25
13473,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,34
13474,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,28
13475,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,23
13476,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,25
13477,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,42
13478,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,23
13479,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,27
13480,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,26
13481,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,19
13482,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,19
13483,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,21
13484,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,35
13485,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,35
13486,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,24
13487,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,27
13488,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,27
13489,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,26
13490,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,31
13491,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,34
13492,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,32
13493,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,32
13494,Female,Oconnor,Stirling,6021,-31.886448,115.8098708,18
13495,Male,Oconnor,Stirling,6021,-31.886448,115.8098708,28
13496,Male,Osborne,Stirling,6021,-31.886448,115.8098708,28
13497,Female,Osborne,Stirling,6021,-31.886448,115.8098708,38
13498,Male,Osborne,Stirling,6021,-31.886448,115.8098708,27
13499,Male,Osborne,Stirling,6021,-31.886448,115.8098708,24
13500,Male,Osborne,Stirling,6021,-31.886448,115.8098708,29
13501,Female,Osborne,Stirling,6021,-31.886448,115.8098708,28
13502,Male,Osborne,Stirling,6021,-31.886448,115.8098708,25
13503,Male,Osborne,Stirling,6021,-31.886448,115.8098708,24
13504,Male,Osborne,Stirling,6021,-31.886448,115.8098708,34
13505,Female,Osborne,Stirling,6021,-31.886448,115.8098708,30
13506,Male,Osborne,Stirling,6021,-31.886448,115.8098708,30
13507,Male,Osborne,Stirling,6021,-31.886448,115.8098708,49
13508,Male,Osborne,Stirling,6021,-31.886448,115.8098708,19
13509,Male,Osborne,Stirling,6021,-31.886448,115.8098708,19
13510,Male,Osborne,Stirling,6021,-31.886448,115.8098708,22
13511,Male,Osborne,Stirling,6021,-31.886448,115.8098708,26
13512,Male,Osborne,Stirling,6021,-31.886448,115.8098708,17
13513,Female,Osborne,Stirling,6021,-31.886448,115.8098708,9
13514,Female,Osborne,Stirling,6021,-31.886448,115.8098708,36
13515,Female,Osborne,Stirling,6021,-31.886448,115.8098708,23
13516,Male,Osborne,Stirling,6021,-31.886448,115.8098708,21
13517,Male,Osborne,Stirling,6021,-31.886448,115.8098708,27
13518,Male,Osborne,Stirling,6021,-31.886448,115.8098708,26
13519,Male,Osborne,Stirling,6021,-31.886448,115.8098708,20
13520,Male,Osborne,Stirling,6021,-31.886448,115.8098708,27
13521,Male,Osborne,Stirling,6021,-31.886448,115.8098708,15
13522,Female,Osborne,Stirling,6021,-31.886448,115.8098708,13
13523,Male,Osborne,Stirling,6021,-31.886448,115.8098708,30
13524,Male,Osborne,Stirling,6021,-31.886448,115.8098708,30
13525,Female,Osborne,Stirling,6021,-31.886448,115.8098708,23
13526,Male,Osborne,Stirling,6021,-31.886448,115.8098708,40
13527,Female,Osborne,Stirling,6021,-31.886448,115.8098708,23
13528,Female,Osborne,Stirling,6021,-31.886448,115.8098708,33
13529,Male,Osborne,Stirling,6021,-31.886448,115.8098708,25
